identifier,pos x,pos y,pos z,status
159881,-5.021378,-0.8215451,-1.237928,success
159882,-3.958231,-0.8224918,-0.6931773,success
159883,-4.026208,-0.8188644,-0.8557002,success
159892,-4.90389,-0.8196388,-0.8234076,success
159895,-4.509391,-0.8138186,-0.5842927,success
159897,-4.268678,-0.798637,-0.04006469,success
159899,-4.494789,-0.8233475,-0.5856351,success
159921,-4.291812,-0.8160533,-0.06827176,success
159925,-4.957308,-0.8229472,-0.3673581,success
159957,-4.953106,-0.8377882,-0.9041775,success
158687,-4.983315,-0.8410409,-0.6568457,success
159505,-4.626896,-0.7788256,-0.2047927,success
159794,-4.442942,-0.8154201,-0.05460715,success
159812,-4.389668,-0.8149871,-0.232067,success
159813,-4.381302,-0.8410907,-0.3093126,success
159844,-4.411221,-0.8258567,-0.2231268,success
159845,-4.783717,-0.8394888,-0.3559582,success
159943,-4.418324,-0.7888326,-0.06427854,success
159974,-4.503389,-0.8324484,-0.3861113,success
159996,-4.821165,-0.8212935,-1.328585,success
159999,-3.878581,-0.8159093,-0.8882505,success
160000,-4.711616,-0.8314083,-1.243724,success
160015,-4.988995,-0.8175463,-1.200761,success
160017,-4.140057,-0.8211327,-0.8651507,success
160027,-4.909678,-0.8217321,-0.3412068,success
160032,-4.077664,-0.8292156,-0.908838,success
160038,-4.189174,-0.8341692,-0.9123458,success
160039,-4.999036,-0.8265759,-1.201255,success
160040,-4.192244,-0.8111411,-0.8419232,success
160046,-3.945532,-0.8171942,-0.6066194,success
160052,-4.379591,-0.8309152,-0.8523377,success
160059,-4.279222,-0.8441451,-0.366742,success
160072,-4.722416,-0.8501797,-0.8714174,success
160077,-4.233809,-0.8487391,-0.3908368,success
160081,-4.086518,-0.8253786,-0.5406079,success
160093,-4.123914,-0.7920623,-0.5929419,success
160105,-4.123853,-0.81229,-0.6308779,success
160114,-4.823056,-0.8204139,-0.400994,success
160128,-4.091791,-0.7958434,-0.7939343,success
160146,-4.0843,-0.8270339,-0.3493468,success
160163,-4.076891,-0.8314433,-0.6401825,success
158528,-4.655014,-0.8131179,-0.8204248,success
159278,-4.630298,-0.855498,-0.2617673,success
159800,-4.444362,-0.822427,-0.08927977,success
159839,-4.429288,-0.8404871,-0.1267652,success
159993,-4.355921,-0.8474103,-0.1115133,success
160029,-4.369823,-0.8206796,-0.2405215,success
160033,-4.674045,-0.8390035,-0.3612129,success
160043,-4.731887,-0.8323408,-0.4248638,success
160047,-4.645729,-0.8293533,-0.4111708,success
160050,-4.504788,-0.8323912,-0.3152474,success
160068,-4.649572,-0.8282362,-0.4367149,success
160070,-4.521181,-0.8174936,-0.4542445,success
160104,-4.371255,-0.8428716,-0.1048177,success
160150,-4.374577,-0.8292224,-0.3721339,success
160166,-3.936196,-0.8470939,-0.7491782,success
160215,-4.176632,-0.860294,-0.403498,success
160219,-4.882157,-0.8239796,-0.6668293,success
160231,-4.983978,-0.8328809,-0.9191377,success
160232,-4.97694,-0.8454253,-0.9164985,success
160234,-4.082737,-0.8381388,-0.5529022,success
160236,-4.84646,-0.840506,-0.8563296,success
160244,-3.949899,-0.8294116,-0.5899879,success
160261,-3.973922,-0.821125,-0.8048795,success
160286,-4.103137,-0.8517243,-0.3965593,success
158826,-4.446216,-0.8029926,-0.05115175,success
160022,-4.641481,-0.8561937,-0.3282238,success
160184,-4.325657,-0.8394199,-0.1485817,success
160194,-4.237754,-0.8259373,-0.8648273,success
160198,-4.322136,-0.8451728,-0.305236,success
160204,-4.408354,-0.8279951,-0.3509614,success
160213,-4.247609,-0.8551238,-0.3746574,success
160224,-4.467491,-0.8368047,-0.751539,success
160227,-4.455616,-0.8438873,-0.7536063,success
160243,-4.427305,-0.85102,-0.4307263,success
160246,-4.478773,-0.845135,-0.8707447,success
160249,-4.551586,-0.8305175,-0.8869673,success
160250,-4.432432,-0.8100465,-0.1086554,success
160253,-4.449319,-0.8402728,-0.644423,success
160260,-4.382838,-0.8345246,-0.1022538,success
160270,-4.326457,-0.8371587,-0.5177476,success
160295,-4.487088,-0.8346383,-0.6144836,success
160302,-4.487655,-0.8435382,-0.9390987,success
160311,-4.437084,-0.8139873,-0.5768747,success
160317,-4.422416,-0.8120087,-0.3692231,success
160319,-4.462392,-0.7990065,-0.3413917,success
160363,-4.372624,-0.8254392,-0.03365874,success
160406,-4.350159,-0.8412852,-0.04008502,success
160418,-4.310493,-0.8475786,-0.07140607,success
160420,-4.30572,-0.8215192,-0.0618878,success
160171,-4.41302,-0.835803,-0.2479157,success
160280,-4.48163,-0.842223,-0.1064257,success
160377,-4.128743,-0.8164642,-0.6936532,success
160383,-4.264115,-0.8196545,-0.2633902,success
160386,-4.245108,-0.8286763,-0.3693219,success
160399,-4.458138,-0.8439603,-0.9747111,success
160401,-4.357911,-0.8177423,-0.07580769,success
160403,-4.233807,-0.8240209,-0.6112764,success
160407,-4.276173,-0.8233417,-0.8584391,success
160417,-4.175695,-0.8245216,-0.5332879,success
160435,-4.084216,-0.8347167,-0.626779,success
160450,-4.224877,-0.8256858,-0.4309878,success
160466,-4.894473,-0.8276733,-0.5592499,success
160487,-4.551653,-0.8596466,-0.9525849,success
160490,-4.725356,-0.8480623,-0.9297871,success
160541,-4.414615,-0.79411,-0.07797998,success
160659,-4.360708,-0.7932014,-0.07903647,success
160661,-4.27037,-0.8094326,-0.2349364,success
160696,-4.331597,-0.7523003,-0.1046807,success
159269,-4.826691,-0.8184028,-1.384618,success
160220,-4.537631,-0.8147932,-0.178285,success
160392,-4.358466,-0.8124104,-0.4559395,success
160449,-4.715643,-0.8170825,-0.329544,success
160530,-4.66291,-0.8043039,-0.1620775,success
160575,-4.798873,-0.7988991,-0.3819426,success
160607,-4.378488,-0.8210356,-0.2013024,success
160614,-4.262341,-0.8192156,-0.3274118,success
160641,-4.568692,-0.8312125,-0.2155752,success
160701,-4.612505,-0.8089959,-0.1439746,success
160717,-4.355433,-0.8003221,-0.1919334,success
160725,-4.438583,-0.8139606,-0.1384517,success
160741,-4.327989,-0.8068306,-0.1899731,success
160746,-4.500103,-0.8058959,-0.174468,success
160755,-4.452436,-0.8123093,-0.1340583,success
160756,-4.669452,-0.8069847,-0.2096246,success
160764,-4.806556,-0.8182935,-0.2649905,success
160787,-4.535497,-0.8107508,-0.1152803,success
160813,-4.170295,-0.8045502,-0.3539112,success
160825,-4.414646,-0.8039138,-0.139096,success
160836,-4.419333,-0.8027498,-0.1005594,success
160847,-4.558912,-0.8167929,-0.1801703,success
160884,-4.727456,-0.7444482,-0.2931546,success
160894,-4.419308,-0.8546275,-0.139264,success
160586,-4.572836,-0.8280968,-0.2374669,success
160601,-4.674913,-0.8163601,-0.2908409,success
160732,-4.680745,-0.8077062,-0.2746615,success
160760,-4.290677,-0.8015861,-0.3455154,success
160778,-4.337255,-0.8179067,-0.354855,success
160783,-4.076562,-0.8359917,-0.5527965,success
160784,-4.29495,-0.8309593,-0.3668374,success
160874,-4.262243,-0.8323745,-0.3492197,success
160881,-4.443044,-0.82165,-0.2781696,success
160908,-4.444066,-0.8275875,-0.1777405,success
160916,-4.44211,-0.836098,-0.1908246,success
160925,-4.429546,-0.846675,-0.2348053,success
160934,-4.289823,-0.8201254,-0.2449212,success
160954,-4.374949,-0.8413523,-0.1113936,success
160960,-4.440611,-0.8436748,-0.238517,success
160963,-4.40426,-0.8383902,-0.09906626,success
160969,-4.739224,-0.8312358,-0.3516402,success
160976,-4.441713,-0.8358473,-0.2471949,success
160979,-4.718166,-0.8223974,-0.3455855,success
161011,-4.230962,-0.829187,-0.1971428,success
161016,-4.474766,-0.8418521,-0.149373,success
161069,-4.443579,-0.7793703,-0.2658709,success
161073,-4.348413,-0.8250012,-0.2645159,success
161078,-4.518643,-0.8375778,-0.2798328,success
161085,-4.688266,-0.8527463,-0.1898274,success
160181,-4.64448,-0.8299672,-0.3653252,success
160569,-4.33666,-0.8249924,-0.4534473,success
160736,-4.514134,-0.8584774,-0.3548424,success
160762,-4.343453,-0.8042086,-0.3783906,success
160774,-4.669998,-0.8071058,-0.4719871,success
160879,-4.626407,-0.8231944,-0.424965,success
160914,-4.716356,-0.829863,-0.497602,success
160936,-4.683404,-0.8559976,-0.3649568,success
160944,-4.056363,-0.8166385,-0.5506461,success
160968,-4.781577,-0.8380517,-0.4274898,success
160970,-4.413579,-0.8239433,-0.3541238,success
160975,-4.176197,-0.8324134,-0.3655104,success
160984,-4.155573,-0.8211662,-0.3720903,success
160995,-4.727602,-0.82701,-0.3779037,success
161070,-4.477846,-0.7827373,-0.2935828,success
161074,-4.367476,-0.9272574,-0.3446681,success
161075,-4.470494,-0.8086429,-0.284489,success
161096,-4.318351,-0.8521457,-0.2138753,success
161136,-4.419224,-0.8463673,-0.0992074,success
161138,-4.383006,-0.8487635,-0.09330758,success
161139,-4.339974,-0.8411586,-0.07979667,success
161144,-4.315136,-0.8327592,-0.0833329,success
161146,-4.395305,-0.8505505,-0.1280892,success
161149,-4.723642,-0.8430203,-0.2401552,success
161150,-4.394268,-0.8487281,-0.1360499,success
161153,-4.417634,-0.8459545,-0.1608781,success
161158,-4.580646,-0.8408447,-0.2449258,success
161159,-4.542885,-0.8446687,-0.2358947,success
161160,-4.261242,-0.8459674,-0.1576493,success
161162,-4.825013,-0.8471072,-0.3596355,success
161165,-4.407295,-0.8496355,-0.2428265,success
161175,-4.206521,-0.8495564,-0.256769,success
161209,-4.663002,-0.8356161,-0.2553483,success
161245,-4.369301,-0.8467494,-0.1419132,success
161280,-4.434692,-0.8109828,-0.1559744,success
161283,-4.762684,-0.8234683,-0.2531635,success
161284,-4.612225,-0.9034135,-0.2217065,success
160959,-4.333652,-0.8280383,-0.4008784,success
161025,-4.712399,-0.7807716,-0.7603981,success
161071,-4.517136,-0.8737035,-0.3828057,success
161100,-4.505931,-0.8205431,-0.3071561,success
161109,-4.209048,-0.8476735,-0.371253,success
161111,-4.149722,-0.8464896,-0.3907328,success
161171,-4.671999,-0.8342686,-0.4004873,success
161174,-4.283238,-0.8319382,-0.2675175,success
161185,-4.316514,-0.8380435,-0.3640959,success
161216,-4.712205,-0.8246693,-0.421787,success
161276,-4.448902,-0.8191543,-0.3052259,success
161291,-4.405487,-0.8188686,-0.08791476,success
161292,-4.364928,-0.8194805,-0.2230386,success
161299,-4.627401,-0.8291364,-0.2341892,success
161301,-4.380245,-0.8132131,-0.1828687,success
161306,-4.786287,-0.821079,-0.3330785,success
161311,-4.639516,-0.823436,-0.2547212,success
161313,-4.439494,-0.823727,-0.1881695,success
161314,-4.293149,-0.8226553,-0.2034945,success
161316,-4.631691,-0.7922764,-0.2231919,success
161322,-4.47,-0.8009108,-0.1691549,success
161335,-4.340761,-0.8074855,-0.1138278,success
161345,-4.437042,-0.8213393,-0.1264641,success
161351,-4.558838,-0.810726,-0.1476719,success
161361,-4.807263,-0.8159159,-0.3504442,success
161376,-4.74351,-0.8082421,-0.3459772,success
161388,-4.292461,-0.8129506,-0.2196037,success
161391,-4.428237,-0.8256608,-0.1714474,success
161395,-4.607827,-0.8141899,-0.1463206,success
161398,-4.395694,-0.815547,-0.08937639,success
161402,-4.455637,-0.8258403,-0.1204886,success
161403,-4.390363,-0.8148853,-0.09528357,success
161404,-4.675773,-0.8157666,-0.259539,success
161405,-4.37657,-0.8186912,-0.1650158,success
161410,-4.609063,-0.8211144,-0.1671518,success
161414,-4.696388,-0.8186391,-0.2570609,success
161422,-4.421227,-0.8188464,-0.1522117,success
161443,-4.625366,-0.8170531,-0.2014247,success
161469,-4.328845,-0.8124773,-0.1532556,success
161471,-4.426012,-0.8293537,-0.1274651,success
161104,-4.637826,-0.8309199,-0.4480383,success
161289,-4.421654,-0.8353295,-0.248359,success
161296,-4.667058,-0.8140323,-0.3352091,success
161325,-4.334777,-0.8146884,-0.2562763,success
161369,-4.13881,-0.8260639,-0.4847327,success
161483,-4.607253,-0.8151603,-0.1594072,success
161485,-4.618486,-0.8094779,-0.1615014,success
161500,-4.353295,-0.8250708,-0.1573804,success
161501,-4.315226,-0.8264415,-0.1657047,success
161502,-4.320252,-0.8202806,-0.1683171,success
161511,-4.358199,-0.825349,-0.2131506,success
161512,-4.640994,-0.8155894,-0.2981487,success
161537,-4.745656,-0.8046952,-0.4682339,success
161538,-4.710011,-0.8005776,-0.3205801,success
161573,-4.341599,-0.82293,-0.2073828,success
161582,-4.688384,-0.8185753,-0.3071209,success
161588,-4.474685,-0.8088698,-0.1356361,success
161645,-4.788514,-0.8182729,-0.4430614,success
161272,-4.507145,-0.8199291,-0.3770812,success
161318,-4.506221,-0.822411,-0.2891668,success
161330,-4.60035,-0.8096189,-0.4430484,success
161396,-4.627446,-0.8093209,-0.5826907,success
161426,-4.308461,-0.8317861,-0.3533593,success
161505,-4.493198,-0.8281446,-0.2409388,success
161532,-4.644573,-0.8166295,-0.4000174,success
161535,-4.645076,-0.8103918,-0.4229321,success
161545,-4.21264,-0.8288035,-0.3680867,success
161548,-4.347567,-0.8098119,-0.2466847,success
161557,-4.326454,-0.8267718,-0.2803252,success
161567,-4.314549,-0.8253866,-0.2610143,success
161677,-4.673056,-0.8366986,-0.2266475,success
161721,-4.761234,-0.8281325,-0.2057388,success
161723,-4.399786,-0.8330889,-0.1004451,success
161734,-4.651249,-0.8354934,-0.2123677,success
161740,-4.585364,-0.8446165,-0.2075238,success
161749,-4.351948,-0.8447892,-0.1540444,success
161751,-4.585792,-0.8396628,-0.2326714,success
161752,-4.540249,-0.8353304,-0.2184283,success
161787,-4.736424,-0.8370158,-0.2105861,success
161843,-4.710307,-0.7588391,-0.4707069,success
161859,-4.741882,-0.8132877,-0.325007,success
161863,-4.611442,-0.8509519,-0.2391222,success
160020,-4.29072,-0.8158169,-0.2085073,success
160771,-4.463351,-0.8346918,-0.6982316,success
161101,-4.48771,-0.8339807,-0.3787629,success
161412,-4.275138,-0.8203536,-0.4344058,success
161651,-4.479269,-0.8448524,-0.286981,success
161742,-4.622407,-0.8200735,-0.6066543,success
161877,-4.609886,-0.8288713,-0.1696341,success
161880,-4.537256,-0.8344541,-0.1518048,success
161883,-4.451055,-0.8420554,-0.13581,success
161884,-4.446969,-0.8299815,-0.1301516,success
161895,-4.398066,-0.8373814,-0.129649,success
161896,-4.362528,-0.8269144,-0.1159935,success
161897,-4.459436,-0.8354905,-0.1500485,success
161901,-4.426252,-0.8350592,-0.1428989,success
161902,-4.751854,-0.8224452,-0.2394134,success
161903,-4.391361,-0.8135503,-0.09475577,success
161905,-4.500293,-0.8286142,-0.1705922,success
161911,-4.435909,-0.8270748,-0.1568348,success
161914,-4.639916,-0.8251454,-0.2205986,success
161923,-4.637794,-0.8278635,-0.2307962,success
161925,-4.372739,-0.8376183,-0.1535212,success
161926,-4.735144,-0.8258868,-0.2645974,success
161931,-4.437802,-0.8259271,-0.1746221,success
161938,-4.375055,-0.8383258,-0.1689976,success
161939,-4.704811,-0.8276772,-0.266705,success
161943,-4.594126,-0.8292627,-0.2379953,success
161947,-4.581508,-0.8375673,-0.2423232,success
161948,-4.550683,-0.8321083,-0.2307818,success
161959,-4.613768,-0.8236327,-0.2316967,success
161968,-4.757084,-0.830699,-0.3511592,success
161996,-4.681176,-0.8370915,-0.515008,success
162012,-4.671981,-0.8276183,-0.396113,success
162026,-4.787942,-0.8223743,-0.3344462,success
162064,-4.436096,-0.855689,-0.1325837,success
160430,-4.456064,-0.8526064,-0.6762135,success
160510,-4.532229,-0.7811849,-0.2717454,success
160761,-4.507937,-0.7744037,-0.4170291,success
161540,-4.38501,-0.689545,-0.2505079,success
161691,-4.535986,-0.803824,-0.4074174,success
161760,-4.183387,-0.8093053,-0.4305555,success
161833,-4.145301,-0.8032781,-0.5109565,success
161861,-4.436548,-0.8881608,-0.2628872,success
161946,-4.388131,-0.8229561,-0.1739402,success
161950,-4.47333,-0.8248342,-0.2027451,success
161963,-4.532029,-0.8155662,-0.2583429,success
161964,-4.544075,-0.8382108,-0.5623363,success
161993,-4.531744,-0.7962098,-0.2504748,success
162043,-4.552161,-0.8568279,-0.4597638,success
162075,-4.557738,-0.8359542,-0.2428125,success
162119,-4.508759,-0.8300931,-0.1813691,success
162120,-4.388637,-0.8323128,-0.149511,success
162121,-4.377769,-0.8357851,-0.1487024,success
162122,-4.383159,-0.8341882,-0.1511509,success
162125,-4.543054,-0.8283948,-0.2050277,success
162130,-4.428852,-0.8273174,-0.1793425,success
162133,-4.493775,-0.8290835,-0.1858001,success
162139,-4.426219,-0.8254861,-0.1709464,success
162140,-4.641089,-0.8271173,-0.283507,success
162143,-4.657477,-0.8403938,-0.3132511,success
162146,-4.745446,-0.8380433,-0.3505632,success
162162,-4.670438,-0.8488305,-0.4515677,success
162169,-4.642556,-0.8337613,-0.4568299,success
162191,-4.42216,-0.8326786,-0.1537198,success
162236,-4.434409,-0.8133482,-0.1603734,success
162238,-4.558983,-0.8335198,-0.1736923,success
160595,-4.459733,-0.8009807,-0.5443398,success
160625,-4.433059,-0.8323165,-0.1502007,success
160738,-4.639649,-0.8172359,-0.2402447,success
161196,-4.455331,-0.832256,-0.5017772,success
161328,-4.471975,-0.7967898,-0.3814178,success
161851,-4.408091,-0.7759541,-0.2684674,success
161909,-4.465306,-0.8281909,-0.6705518,success
161992,-4.314261,-0.8143217,-0.2424629,success
162008,-4.298144,-0.8204001,-0.2631401,success
162048,-4.469622,-0.8110968,-0.2870759,success
162132,-4.423915,-0.8230403,-0.1772905,success
162142,-4.462513,-0.8191363,-0.2375754,success
162179,-4.548204,-0.8295417,-0.4648412,success
162259,-4.642648,-0.8234565,-0.3125824,success
162262,-4.644293,-0.8279508,-0.3474402,success
162265,-4.4437,-0.8064228,-0.1745515,success
162287,-4.57864,-0.8154357,-0.4535099,success
162329,-4.639482,-0.826031,-0.1929934,success
162331,-4.493028,-0.8301837,-0.2312922,success
162338,-4.532926,-0.8261954,-0.1756097,success
162345,-4.467502,-0.8213481,-0.1717831,success
162351,-4.576458,-0.8179807,-0.2149933,success
162379,-4.717569,-0.8277892,-0.4963336,success
162411,-4.629193,-0.8006992,-0.4137574,success
162421,-4.458269,-0.7982565,-0.18448,success
161696,-4.445517,-0.7871865,-0.3774865,success
161929,-4.381166,-0.7882735,-0.2528183,success
162042,-4.450157,-0.8300799,-0.4033019,success
162228,-4.431479,-0.8107389,-0.2886108,success
162247,-4.43264,-0.8213422,-0.4938935,success
162277,-4.476663,-0.8047946,-0.3198637,success
162285,-4.463011,-0.8173457,-0.5815742,success
162292,-4.478629,-0.8271952,-0.4663356,success
162303,-4.454384,-0.8171814,-0.5641805,success
162304,-4.415221,-0.8299026,-0.2306603,success
162306,-4.520552,-0.818556,-0.327952,success
162307,-4.465913,-0.8197556,-0.6340466,success
162308,-4.45449,-0.8301634,-0.2429274,success
162313,-4.439074,-0.829567,-0.3227058,success
162318,-4.574315,-0.8196545,-0.5684222,success
162325,-4.454078,-0.8193297,-0.5091611,success
162350,-4.510036,-0.8199806,-0.4550769,success
162378,-4.447003,-0.8213002,-0.2258641,success
162390,-4.425731,-0.8200642,-0.5590133,success
162413,-4.447432,-0.8232616,-0.3078955,success
162430,-4.447101,-0.822794,-0.1980055,success
162431,-4.638603,-0.8141621,-0.2490449,success
162432,-4.630867,-0.8132009,-0.2292885,success
162433,-4.639068,-0.8138474,-0.2657714,success
162434,-4.584193,-0.812759,-0.203308,success
162435,-4.443577,-0.8177856,-0.1644515,success
162436,-4.640356,-0.8155128,-0.2505638,success
162458,-4.537498,-0.8172876,-0.4247164,success
162469,-4.646719,-0.808399,-0.4193031,success
162475,-4.534334,-0.8143622,-0.4504848,success
162500,-4.505147,-0.8191997,-0.220831,success
162506,-4.610078,-0.8137675,-0.1960759,success
162522,-4.47808,-0.8217151,-0.1644139,success
162530,-4.688396,-0.8107032,-0.2115527,success
162534,-4.546098,-0.8176784,-0.2208083,success
162539,-4.364557,-0.8057513,-0.1349851,success
162545,-4.625851,-0.8071995,-0.5785426,success
162552,-4.382151,-0.8156106,-0.1402752,success
162594,-4.651176,-0.82195,-0.3855677,success
160993,-4.494602,-0.715811,-0.4521057,success
161965,-4.399116,-0.8136594,-0.3685727,success
162072,-4.407819,-0.8158707,-0.3629002,success
162123,-4.34858,-0.8141651,-0.5222191,success
162227,-4.390255,-0.8204847,-0.3285692,success
162250,-4.306544,-0.8144098,-0.2155196,success
162283,-4.444452,-0.8293847,-0.3777621,success
162293,-4.318472,-0.8166087,-0.197721,success
162467,-4.439576,-0.8385614,-0.3594139,success
162468,-4.453797,-0.818425,-0.5047073,success
162473,-4.464293,-0.810973,-0.5426153,success
162482,-4.459536,-0.8170678,-0.5158265,success
162493,-4.41736,-0.7988784,-0.2179867,success
162502,-4.391834,-0.8144793,-0.2038893,success
162518,-4.457039,-0.807134,-0.6031537,success
162588,-4.442152,-0.7724878,-0.3725924,success
162618,-4.624675,-0.8139059,-0.2300868,success
162622,-4.447593,-0.8062603,-0.1904185,success
162629,-4.449567,-0.8047623,-0.1688088,success
162632,-4.616173,-0.8318756,-0.2361777,success
162635,-4.63113,-0.809573,-0.234304,success
162640,-4.581075,-0.8018379,-0.2238357,success
162641,-4.656112,-0.8206002,-0.3429961,success
162643,-4.515762,-0.8115092,-0.3138933,success
162663,-4.675036,-0.8215858,-0.3478787,success
162687,-4.689004,-0.8236575,-0.3464755,success
162688,-4.675559,-0.8161305,-0.5358384,success
162696,-4.428122,-0.8157941,-0.1570453,success
162698,-4.449506,-0.812974,-0.1627464,success
162700,-4.612215,-0.8189785,-0.4867397,success
162710,-4.545189,-0.8163595,-0.1940022,success
162711,-4.511273,-0.8166166,-0.1873217,success
162715,-4.611654,-0.8187646,-0.2196738,success
162724,-4.509377,-0.8162021,-0.2032147,success
162754,-4.439559,-0.8245715,-0.2366282,success
162770,-4.508467,-0.8070124,-0.2984841,success
162778,-4.617245,-0.8386717,-0.2343773,success
162784,-4.524948,-0.8271181,-0.4110736,success
160393,-4.464037,-0.8129272,-0.5459701,success
161192,-4.521064,-0.8123338,-0.449238,success
161358,-4.577535,-0.7849643,-0.1990061,success
161468,-4.72241,-0.8284826,-0.2479484,success
161728,-4.354947,-0.7902105,-0.4038196,success
162281,-4.337576,-0.8127993,-0.3097861,success
162628,-4.346279,-0.816055,-0.1920646,success
162634,-4.396626,-0.8078858,-0.2354102,success
162639,-4.351776,-0.8116289,-0.2386045,success
162661,-4.424606,-0.815239,-0.2838218,success
162667,-4.354063,-0.8071147,-0.4975452,success
162689,-4.459214,-0.8179879,-0.4701121,success
162706,-4.335118,-0.8105901,-0.161765,success
162729,-4.388238,-0.8173636,-0.1769469,success
162736,-4.357147,-0.8092256,-0.2002051,success
162787,-4.58866,-0.8195513,-0.2336213,success
162792,-4.443014,-0.8108392,-0.1687506,success
162793,-4.354617,-0.8083164,-0.1469833,success
162795,-4.436002,-0.8054963,-0.1717113,success
162796,-4.35965,-0.8143215,-0.1620199,success
162802,-4.528396,-0.8192345,-0.2264321,success
162812,-4.565062,-0.814727,-0.2294223,success
162823,-4.556094,-0.8173726,-0.3285041,success
162825,-4.434297,-0.8747754,-0.2612605,success
162830,-4.521111,-0.8166174,-0.4540595,success
162831,-4.647186,-0.8217221,-0.4320738,success
162838,-4.645028,-0.8172413,-0.3361976,success
162841,-4.460098,-0.8027019,-0.3942591,success
162846,-4.641823,-0.8278698,-0.4479131,success
162851,-4.468111,-0.8136442,-0.4501946,success
162852,-4.516024,-0.8078889,-0.3773814,success
162870,-4.475855,-0.8154673,-0.1990288,success
162877,-4.452775,-0.8171267,-0.1838575,success
162892,-4.574032,-0.8177194,-0.5471098,success
162926,-4.672127,-0.8305225,-0.3539501,success
162934,-4.667647,-0.8252379,-0.5628676,success
162945,-4.471564,-0.8012506,-0.3093733,success
162951,-4.398917,-0.7922396,-0.2227061,success
162953,-4.686811,-0.8275344,-0.2810114,success
162960,-4.511181,-0.7701074,-0.336246,success
161844,-4.366149,-0.7469906,-0.3082708,success
162286,-4.3081,-0.8310372,-0.3696089,success
162451,-4.336708,-0.8194315,-0.3286575,success
162630,-4.343659,-0.8071563,-0.383736,success
162631,-4.315229,-0.8140405,-0.198468,success
162678,-4.283741,-0.80994,-0.4325319,success
162801,-4.373035,-0.7902535,-0.1420894,success
162829,-4.369472,-0.8083929,-0.2179906,success
162837,-4.287777,-0.7935172,-0.336998,success
162843,-4.338503,-0.8127871,-0.3523219,success
162844,-4.301168,-0.8047734,-0.2525035,success
162847,-4.340398,-0.8037596,-0.2663065,success
162854,-4.391111,-0.8140861,-0.3436728,success
162858,-4.351915,-0.8035035,-0.214739,success
162936,-4.389227,-0.8248357,-0.3948167,success
162947,-4.343258,-0.7922048,-0.2571183,success
162986,-4.493193,-0.8180621,-0.2035331,success
162988,-4.650537,-0.8294285,-0.2508312,success
162995,-4.540575,-0.8207975,-0.2224756,success
162997,-4.444614,-0.8232083,-0.2034132,success
163003,-4.373398,-0.8117568,-0.2361375,success
163004,-4.441112,-0.8192249,-0.2049475,success
163016,-4.471271,-0.8184748,-0.2197962,success
163028,-4.442295,-0.8109757,-0.448577,success
163029,-4.466666,-0.8216497,-0.4043311,success
163032,-4.383009,-0.809606,-0.3841775,success
163048,-4.440086,-0.8156704,-0.3980972,success
163049,-4.38776,-0.8138612,-0.3790591,success
163055,-4.40167,-0.8125307,-0.2370026,success
163058,-4.336922,-0.8297258,-0.2393091,success
163070,-4.502186,-0.8205631,-0.3599404,success
163073,-4.343468,-0.8055467,-0.2982453,success
163077,-4.341666,-0.8077473,-0.2789585,success
163080,-4.645775,-0.8288922,-0.3479085,success
163081,-4.424255,-0.8087855,-0.2774459,success
163087,-4.652545,-0.8367226,-0.5105622,success
163101,-4.544868,-0.818767,-0.5521668,success
163107,-4.383148,-0.8071627,-0.408446,success
163123,-4.408939,-0.8147935,-0.2727408,success
161960,-4.272135,-0.8139942,-0.4478912,success
162834,-4.249534,-0.8058736,-0.3342026,success
162835,-4.262589,-0.8034117,-0.3495624,success
162900,-4.257405,-0.8087617,-0.4519186,success
162990,-4.351249,-0.8084342,-0.5152414,success
162992,-4.621232,-0.8144208,-0.5991273,success
163071,-4.263554,-0.8077212,-0.2805131,success
163072,-4.356483,-0.8153134,-0.4602343,success
163082,-4.463353,-0.8145912,-0.5485745,success
163132,-4.593385,-0.8104045,-0.2284819,success
163137,-4.496253,-0.8125897,-0.2321423,success
163138,-4.367928,-0.8037969,-0.2036144,success
163145,-4.360931,-0.8282636,-0.273966,success
163146,-4.646158,-0.8218817,-0.3582698,success
163152,-4.497766,-0.8122111,-0.4513444,success
163154,-4.450345,-0.8202125,-0.4604207,success
163172,-4.633717,-0.8149605,-0.2341073,success
163177,-4.436336,-0.8094526,-0.1897882,success
163180,-4.412313,-0.8117551,-0.1939241,success
163184,-4.491715,-0.8127063,-0.2233316,success
163190,-4.458671,-0.8127082,-0.2351842,success
163193,-4.429397,-0.8144272,-0.2369796,success
163195,-4.348287,-0.8262398,-0.2241056,success
163203,-4.358482,-0.8128209,-0.2395798,success
163213,-4.643633,-0.8178186,-0.3775967,success
163215,-4.480714,-0.8161768,-0.4529523,success
163295,-4.627918,-0.7992263,-0.4133121,success
163305,-4.440038,-0.8102426,-0.2151001,success
162176,-4.252499,-0.8177297,-0.3371161,success
162288,-4.231798,-0.8168681,-0.3472049,success
163143,-4.289729,-0.8165141,-0.2211552,success
163153,-4.372787,-0.8151177,-0.4257884,success
163156,-4.457953,-0.8261223,-0.4950731,success
163178,-4.467831,-0.8130054,-0.5164616,success
163202,-4.31436,-0.8126455,-0.2254809,success
163221,-4.332039,-0.808403,-0.3417398,success
163260,-4.260964,-0.8083693,-0.2937677,success
163261,-4.270566,-0.8096147,-0.2959055,success
163264,-4.26872,-0.8085377,-0.3200032,success
163348,-4.475632,-0.8022626,-0.318738,success
